"parameter","stratum","count_year","estimate_median","estimate_lcl","estimate_ucl","estimate_mean","estimate_sd","quantile050","quantile165","quantile835","quantile950"
"AbundanceIndex","USA","2020",6.005136565,4.8873663265,7.5090405125,6.0494503799298,0.688022984880674,5.01747190295,5.37016382255,6.693435088185,7.2300578095
"AbundanceIndex","USA","2021",6.2277931,5.012223938725,7.98638205525,6.2939536723496,0.769909653724185,5.177209219,5.552210599967,7.019379833,7.650356091
"AbundanceIndex","AB","1966",1.019285165,0.48106542325,2.18951429,1.0908266787274,0.432697620354806,0.535718303,0.69095255069,1.4682610096,1.9505755175
"AbundanceIndex","AB","1967",1.001597815,0.4732837095,2.122193253,1.069235258484,0.418490186235284,0.52689202,0.68005355812,1.44089062515,1.90809638
"AbundanceIndex","AB","1968",0.98266978,0.468656815,2.06583671475,1.0507980731656,0.409424094470087,0.5169606005,0.66845891184,1.41669504675,1.8645370605
"AbundanceIndex","AB","1969",0.96591722,0.46126243675,2.03227379975,1.0289219224508,0.399127190700172,0.509488699,0.65695034931,1.3812274575,1.83199597
"AbundanceIndex","AB","1970",0.94907151,0.4549719205,2.0037422925,1.0101978382358,0.389640303574845,0.501515346,0.64838943801,1.35252909735,1.781223939
"AbundanceIndex","AB","1971",0.930006225,0.45087192975,1.928257865,0.9890215652828,0.378951154675107,0.4936104675,0.63484466954,1.32060136035,1.751003037
"AbundanceIndex","AB","1972",0.915843545,0.44443579025,1.89426879075,0.9704809087845,0.369604569998139,0.49010916,0.62436314839,1.29541918255,1.70419643
"AbundanceIndex","AB","1973",0.90067774,0.43976799625,1.85834635525,0.9539156297156,0.359099345259646,0.4822141275,0.61652594123,1.2760188999,1.667308911
"AbundanceIndex","AB","1974",0.88256975,0.4305106085,1.814700006,0.9351896755307,0.350706584150443,0.4753771,0.60489218306,1.2470043389,1.627513323
"AbundanceIndex","AB","1975",0.862485435,0.42554507425,1.76141738625,0.9164355880177,0.340892489603285,0.467575872,0.5958768646,1.22452262,1.5873025425
"AbundanceIndex","AB","1976",0.837158915,0.4160685925,1.7008483215,0.8860440715306,0.326618952910283,0.456106975,0.57824170481,1.1784625502,1.537736702
"AbundanceIndex","AB","1977",0.83706332,0.41977588425,1.6991046875,0.885834271003,0.324971044368352,0.4576491085,0.57812588392,1.17398457035,1.53644609
"AbundanceIndex","AB","1978",0.827132995,0.417369447,1.676093504,0.8753590898924,0.320766816456991,0.450583951,0.56832455059,1.16137617945,1.511263662
"AbundanceIndex","AB","1979",0.80683944,0.40568193125,1.61930480175,0.8537771368525,0.310325501735694,0.4412649925,0.55704482004,1.135782058,1.462648331
"AbundanceIndex","AB","1980",0.793552385,0.4011518425,1.578445706,0.8366399855736,0.301830907365258,0.435935765,0.5495156156,1.1085281385,1.43111434
"AbundanceIndex","AB","1981",0.770361115,0.39062327,1.53167394325,0.813717478052,0.294157977712903,0.425002645,0.53721529414,1.0767798568,1.40012944
"AbundanceIndex","AB","1982",0.763991945,0.3876941395,1.5168737665,0.8044543556895,0.289401584706498,0.421957005,0.5290064113,1.0593717488,1.378124993
"AbundanceIndex","AB","1983",0.743896955,0.3781834135,1.47960438325,0.7828374367298,0.279569304804043,0.412321228,0.51476778692,1.0365672225,1.340804429
"AbundanceIndex","AB","1984",0.73367896,0.3767285575,1.45036977325,0.7740138314676,0.274925031133856,0.408489101,0.51234401318,1.022452223,1.318868911
"AbundanceIndex","AB","1985",0.715070275,0.3672615435,1.4105531205,0.7518135288095,0.266496417884589,0.398893161,0.49669851109,0.9911838824,1.28908541
"AbundanceIndex","AB","1986",0.708956805,0.36681173325,1.398604729,0.7469243699507,0.263974084181213,0.3965991805,0.49415339043,0.9823543903,1.277011545
"AbundanceIndex","AB","1987",0.69447744,0.35828213475,1.354353241,0.7298446848804,0.255533921485125,0.38833934,0.48475447756,0.959529994,1.24092306
"AbundanceIndex","AB","1988",0.689615435,0.35554435375,1.3388534255,0.7242970666015,0.253523316965588,0.3865043965,0.48080029582,0.95847742675,1.224350648
"AbundanceIndex","AB","1989",0.68895199,0.358662124,1.35201390025,0.7275561121621,0.256410971383116,0.3871797425,0.48174215345,0.9593122314,1.242312918
"AbundanceIndex","AB","1990",0.66886428,0.3433278925,1.31252796,0.702487371025,0.246586379777349,0.3760880465,0.46415065909,0.92358225765,1.1962611875
"AbundanceIndex","AB","1991",0.666820245,0.34735878475,1.30427731,0.7022896383543,0.245929714077987,0.375421567,0.46557751247,0.9230148225,1.192333197
"AbundanceIndex","AB","1992",0.64484925,0.3374246765,1.2499372385,0.67776286019,0.236137500065891,0.3650359055,0.45114069969,0.8877497795,1.14267094
"AbundanceIndex","AB","1993",0.638719285,0.33749657775,1.2368490275,0.6739677627873,0.234410229461282,0.3635548925,0.44735217844,0.88431452525,1.14118235
"AbundanceIndex","AB","1994",0.64117637,0.337990895,1.2585719025,0.6782504351604,0.23895663020266,0.36362199,0.45047186481,0.8936281846,1.1479486805
"AbundanceIndex","AB","1995",0.62996851,0.328717948,1.245987607,0.6657074190714,0.237259869776127,0.356821437,0.44181969244,0.8694034294,1.127315325
"AbundanceIndex","AB","1996",0.60135759,0.31344577475,1.181882572,0.6346742644535,0.224573314940166,0.343603744,0.42329875142,0.834550742,1.086599202
"AbundanceIndex","AB","1997",0.57898112,0.3032247545,1.12259251675,0.6097332057878,0.211807993463696,0.3332640965,0.40766735587,0.7968583446,1.03172791
"AbundanceIndex","AB","1998",0.589785,0.30899252175,1.1448366425,0.6209200222255,0.216458676061457,0.337476975,0.41544604249,0.813179264,1.0428759275
"AbundanceIndex","AB","1999",0.585366615,0.306464795,1.1497489475,0.618711282229,0.21868935732753,0.3325148275,0.41224078854,0.8119503665,1.046556565
"AbundanceIndex","AB","2000",0.56268569,0.2939245495,1.1061302775,0.5943998527282,0.208531979140603,0.3252897955,0.39832496626,0.77726823125,1.0044985265
"AbundanceIndex","AB","2001",0.556528685,0.29112763725,1.10033842775,0.5902118746256,0.210102525273766,0.3192115875,0.39580833102,0.7710479383,0.997987253
"AbundanceIndex","AB","2002",0.55850259,0.29359012425,1.09701425975,0.5916436143822,0.210007785321233,0.3195190625,0.39469004101,0.78134550495,0.997543505
"AbundanceIndex","AB","2003",0.540732135,0.28365831025,1.06111092075,0.5704773788036,0.199919915463414,0.3104064345,0.3815000257,0.74168425095,0.959204643999999
"AbundanceIndex","AB","2004",0.53219714,0.27937362175,1.03345630275,0.5625049525443,0.196627294028402,0.3081398655,0.37531534345,0.73608030145,0.9421532625
"AbundanceIndex","AB","2005",0.518503065,0.26842537175,1.01687934925,0.5486220243597,0.193546056632085,0.295905024,0.36699198404,0.715370119,0.9287195475
"AbundanceIndex","AB","2006",0.509452345,0.2650644175,1.0054116275,0.5408231670221,0.192450397179331,0.29430315,0.36193108896,0.70778486855,0.910897953
"AbundanceIndex","AB","2007",0.512256175,0.26534234125,1.04479665075,0.5468516060943,0.198786875600098,0.293514834,0.36340989086,0.7156419156,0.928522785
"AbundanceIndex","AB","2008",0.495126535,0.25823728975,0.98887507175,0.526200015076,0.189584399152569,0.284864555,0.35111752601,0.6903639655,0.886298233
"AbundanceIndex","AB","2009",0.48361472,0.251025223,0.9662990375,0.5151422056299,0.186255567514403,0.277330044,0.34345698818,0.67401839765,0.874119505
"AbundanceIndex","AB","2010",0.48207844,0.25096750175,0.962534165,0.5133255181291,0.184859731701776,0.2787752555,0.34212694633,0.6741510376,0.869477309499999
"AbundanceIndex","AB","2011",0.468750825,0.2426276715,0.933438034,0.4973594116391,0.179047605439601,0.2698571155,0.33269756156,0.6511992387,0.836588438
"AbundanceIndex","AB","2012",0.45999815,0.239067645,0.93104522825,0.4905274561685,0.178877677833304,0.26427902,0.32685066002,0.6439915234,0.831201099
"AbundanceIndex","AB","2013",0.460180355,0.2373143325,0.9249272215,0.489514192119,0.177276126503158,0.2640109185,0.328043587,0.6427370625,0.829829434999999
"AbundanceIndex","AB","2014",0.448105375,0.231754527,0.897684208,0.476804483353,0.172506094862208,0.255107125,0.31878213392,0.62558883535,0.808544788999999
"AbundanceIndex","AB","2015",0.434937575,0.222790488,0.884223106,0.4638822479335,0.171621295040124,0.248718844,0.30835718924,0.60966903365,0.793075594
"AbundanceIndex","AB","2016",0.441976255,0.22743986975,0.91292953,0.4744571400678,0.178229199494554,0.2524669635,0.31431793794,0.6241286658,0.815992155499999
"AbundanceIndex","AB","2017",0.43603711,0.22337619625,0.890788718999999,0.4649085632193,0.171997907036743,0.2487772515,0.307858567193,0.6101079095,0.7938324875
"AbundanceIndex","AB","2018",0.42952396,0.219492986,0.8817610985,0.4596044215996,0.170395880873773,0.244173317,0.30471225143,0.6052208518,0.7866346845
"AbundanceIndex","AB","2019",0.420688885,0.21575192975,0.878830072999999,0.4521691859362,0.171759332101434,0.238835415,0.29939717306,0.5957914125,0.777253577
"AbundanceIndex","AB","2020",0.411043001,0.20909148175,0.85978709425,0.4411045392438,0.167294637941012,0.2339693745,0.29294837564,0.5818274604,0.75661511
"AbundanceIndex","AB","2021",0.40849545,0.20751618225,0.86386651825,0.439763350828,0.168809620747272,0.230131893,0.28886264655,0.58116213925,0.766243363
"AbundanceIndex","AK","1966",1.5705365,0.885359475,3.001529275,1.66570898184,0.570412980684163,0.95965745,1.142806129,2.16947547,2.6848242
"AbundanceIndex","AK","1967",1.5322365,0.88644883,2.777893625,1.6135914753,0.516263906682029,0.95241435,1.131867763,2.08513389,2.54511485
"AbundanceIndex","AK","1968",1.546742,0.893814675,2.800607375,1.62448781235,0.511379939727183,0.9597409,1.1399618818,2.10132416,2.5480085
"AbundanceIndex","AK","1969",1.5399165,0.901265675,2.674371,1.6111523652,0.487218818459867,0.9698325,1.140127326,2.093730175,2.4803306
"AbundanceIndex","AK","1970",1.5898475,0.92818315,2.823876775,1.66706831889,0.523307658589699,0.99924525,1.177429208,2.161380385,2.5917663
"AbundanceIndex","AK","1971",1.5718245,0.91248,2.83806825,1.65664347961,0.530526088487354,0.98430195,1.15808565,2.136848665,2.5931704
"AbundanceIndex","AK","1972",1.5732565,0.931698675,2.740123775,1.64435292009,0.491765330757086,0.998269,1.174391326,2.113109225,2.51800045
"AbundanceIndex","AK","1973",1.595117,0.9494536,2.81858825,1.6746256492,0.514938196660867,1.01649535,1.191670435,2.15355319,2.58041735
"AbundanceIndex","AK","1974",1.6217155,0.95054285,2.864914925,1.69577891978,0.514788381634481,1.01562165,1.195652803,2.18553077,2.6211119
"AbundanceIndex","AK","1975",1.5669675,0.935182275,2.630008475,1.62474335322,0.45789724585441,1.00549275,1.175570147,2.08004424,2.44703355
"AbundanceIndex","AK","1976",1.5626905,0.92490295,2.6811463,1.62956711659,0.4757849051552,0.9926816,1.165246829,2.10642714,2.48549035
"AbundanceIndex","AK","1977",1.663688,0.994335475,2.743437625,1.7236010344,0.480458026171585,1.0693776,1.257423787,2.195646025,2.5627195
"AbundanceIndex","AK","1978",1.880227,1.0940534,3.557641125,1.98164937328,0.660439198281614,1.17486745,1.386525656,2.52395818,3.13411755
"AbundanceIndex","AK","1979",1.611855,0.981386075,2.687145625,1.67351137577,0.462571813521425,1.04334775,1.217995469,2.12990389,2.50948395
"AbundanceIndex","AK","1980",1.6342635,0.979091,2.8091636,1.70320735971,0.500388412837624,1.0482968,1.214461608,2.192338095,2.59880575
"AbundanceIndex","AK","1981",1.64737,0.993268325,2.8058515,1.71778506133,0.497706207307253,1.0602578,1.231285654,2.204226805,2.5986743
"AbundanceIndex","AK","1982",1.799832,1.0856047,2.980331925,1.85790100411,0.514581173786298,1.1535981,1.346006641,2.35696284,2.7706758
"AbundanceIndex","AK","1983",1.665579,1.029864975,2.724245275,1.72615221775,0.468930534044492,1.0928107,1.261951825,2.195210235,2.5488606
"AbundanceIndex","AK","1984",1.7076975,1.046702625,2.798644475,1.77100132112,0.481297163969647,1.1198808,1.296051159,2.25344831,2.628785
"AbundanceIndex","AK","1985",1.8883995,1.1325032,3.163957675,1.95385235885,0.556355452100855,1.2070991,1.41088358,2.48512322,2.8981066
"AbundanceIndex","AK","1986",1.8235669,1.12264575,2.869706925,1.87075312789,0.478485954308265,1.19654445,1.386512807,2.352342715,2.699108
"AbundanceIndex","AK","1987",1.7931515,1.102405825,2.92605095,1.84863906485,0.497875089837361,1.1649428,1.3486900962,2.358080555,2.7319233
"AbundanceIndex","AK","1988",1.824257,1.1090681,2.990284875,1.88650953845,0.509053569044463,1.18438685,1.386213793,2.39200532,2.77415375
"AbundanceIndex","AK","1989",1.793727,1.1212299,2.838041575,1.84631733147,0.470570459787645,1.1935023,1.375457966,2.326031695,2.6781349
"AbundanceIndex","AK","1990",1.7368885,1.0818845,2.8322543,1.79934562569,0.47759588858261,1.14859765,1.321779332,2.27907384,2.63957815
"AbundanceIndex","AK","1991",1.8581875,1.16415065,2.93100295,1.9074412915,0.48034132884442,1.234529,1.42394198,2.395992255,2.7394113
"AbundanceIndex","AK","1992",1.828585,1.1387023,2.94175045,1.88643953641,0.494758668488522,1.2088627,1.395704642,2.38293323,2.76487545
"AbundanceIndex","AK","1993",1.9057875,1.16675805,3.1895792,1.96905773588,0.551169759050105,1.2396005,1.433342153,2.48712634,2.9146395
"AbundanceIndex","AK","1994",1.8850405,1.171165675,3.037155625,1.94343864407,0.515433901967194,1.23544375,1.43001562,2.45662338,2.83538895
"AbundanceIndex","AK","1995",1.8379935,1.145819725,2.962002825,1.89562662727,0.498250415806952,1.2173868,1.398874618,2.392494405,2.77030185
"AbundanceIndex","AK","1996",1.9491795,1.19574115,3.1108472,2.0041759483,0.528605694945402,1.27729735,1.473665324,2.541029875,2.91286315
"AbundanceIndex","AK","1997",1.9389675,1.1826734,3.2548743,2.00278165291,0.561884038557069,1.2548036,1.453017666,2.534543965,2.96009865
"AbundanceIndex","AK","1998",1.9016225,1.168445625,3.174889125,1.971361248,0.556055254718486,1.24409815,1.436680664,2.514128295,2.9220229
"AbundanceIndex","AK","1999",1.902334,1.1949562,3.0296512,1.95773940271,0.509388710176802,1.26419065,1.453385312,2.47029792,2.83507865
"AbundanceIndex","AK","2000",1.8325895,1.1490704,2.93387405,1.89504056846,0.489871920891546,1.2203547,1.410910131,2.389809495,2.76284725
"AbundanceIndex","AK","2001",2.027868,1.27580375,3.133871825,2.07686430507,0.512920462639614,1.350004755,1.554974161,2.59930943,2.9603034
"AbundanceIndex","AK","2002",2.1641565,1.334473,3.60260315,2.23396862145,0.623103572850227,1.4104302,1.623519308,2.801343405,3.3195151
"AbundanceIndex","AK","2003",2.0260685,1.281166525,3.260788775,2.09455950169,0.546941999006807,1.3540062,1.552157328,2.63080549,3.03981675
"AbundanceIndex","AK","2004",2.3137305,1.44093285,3.760192375,2.3735291141,0.628365902629191,1.5170248,1.751706357,2.95983114,3.4741056
"AbundanceIndex","AK","2005",2.184937,1.3733977,3.437851875,2.23796309174,0.569763146262778,1.4509245,1.660794815,2.796733975,3.2085532
"AbundanceIndex","AK","2006",2.0497245,1.268336275,3.2373361,2.1049497391,0.540859928359065,1.3545065,1.560616725,2.65846323,3.0342627
"AbundanceIndex","AK","2007",2.1543065,1.357459275,3.4076723,2.22058965128,0.560908924929651,1.4340561,1.655353328,2.790821045,3.18544015
"AbundanceIndex","AK","2008",2.0237295,1.249477675,3.265763675,2.08548908547,0.551646064469896,1.3351154,1.541136795,2.630383385,3.06128175
"AbundanceIndex","AK","2009",2.092205,1.326607,3.291130525,2.15605200266,0.543724122358391,1.40496005,1.609627632,2.707692025,3.10390685
"AbundanceIndex","AK","2010",2.305901,1.432035225,3.90336145,2.38153677026,0.658046311922452,1.5121196,1.742685626,2.98340176,3.5306127
"AbundanceIndex","AK","2011",2.418973,1.48987365,4.02212065,2.48975455048,0.679108584019988,1.57918395,1.823280324,3.110686645,3.68789515
"AbundanceIndex","AK","2012",2.2991485,1.455438025,3.579254225,2.35481526239,0.570004383963241,1.54851965,1.784644789,2.922576075,3.343967
"AbundanceIndex","AK","2013",2.1062175,1.331179475,3.3801684,2.17513499847,0.567587385809299,1.4088473,1.609994829,2.739682645,3.17143135
"AbundanceIndex","AK","2014",2.270607,1.42240855,3.585541675,2.33397420272,0.592990410445014,1.51274895,1.737663751,2.91097489,3.3754909
"AbundanceIndex","AK","2015",2.2812225,1.407946925,3.6774535,2.3482595589,0.617986696596378,1.50079435,1.735270787,2.95092771,3.41694585
"AbundanceIndex","AK","2016",2.330691,1.445272825,3.794656825,2.39522077692,0.631766169279855,1.5307043,1.764196469,3.00378678,3.4933093
"AbundanceIndex","AK","2017",2.412652,1.49463955,3.85852485,2.47421975034,0.643728827604279,1.5863585,1.823355135,3.10626056,3.5908405
"AbundanceIndex","AK","2018",2.215877,1.387498575,3.583910475,2.29309274221,0.606253424244584,1.47726285,1.695509705,2.896601745,3.347726
"AbundanceIndex","AK","2019",2.21285,1.395072325,3.53311305,2.28631318532,0.58445707877242,1.48606555,1.713308809,2.868566885,3.3017224
"AbundanceIndex","AK","2020",2.274838,1.42438485,3.677180725,2.35267351663,0.616132365667188,1.51392275,1.748500815,2.952012655,3.4341246
"AbundanceIndex","AK","2021",2.4138505,1.5069675,3.907021475,2.4940756597,0.656279817919423,1.59803675,1.85088898,3.13520126,3.64509605
"AbundanceIndex","AZ","1966",0.037375,0.0129170725,0.0981133475,0.041594284796,0.0221015755808725,0.015548555,0.0224864125,0.0591804085,0.08302799
"AbundanceIndex","AZ","1967",0.03522325,0.0124033075,0.091643265,0.039346295257,0.0211664596151305,0.015002615,0.0214494497,0.055969864,0.07815423
"AbundanceIndex","AZ","1968",0.033407,0.0121452125,0.087693395,0.037290151842,0.0197998288280161,0.014506875,0.020474733,0.0526304725,0.073625285
"AbundanceIndex","AZ","1969",0.0303438,0.0108831125,0.0780527625,0.033822862226,0.0173401553766176,0.01302674,0.0187532318,0.047957348,0.06760868
"AbundanceIndex","AZ","1970",0.0288002,0.0103318725,0.0725498125,0.031918660517,0.0162372691662642,0.012544405,0.0177813497,0.045020387,0.06234062
"AbundanceIndex","AZ","1971",0.02677205,0.00995750775,0.0697790125,0.029734516061,0.0150572178872837,0.011850625,0.0166169161,0.042045991,0.05838058
"AbundanceIndex","AZ","1972",0.0260689,0.010187995,0.064206145,0.028784495403,0.0141409807667828,0.011868115,0.0163593493,0.0403799465,0.05507939
"AbundanceIndex","AZ","1973",0.02511525,0.0101959325,0.0626796975,0.027848007687,0.0139798456220099,0.01178407,0.0160143332,0.0386972465,0.05309817
"AbundanceIndex","AZ","1974",0.02410045,0.0097170045,0.0587885675,0.026629796479,0.0128810063836444,0.01110991,0.0152586161,0.0374595655,0.051094065
"AbundanceIndex","AZ","1975",0.0212288,0.00824201175,0.0510699725,0.023328033059,0.0112383143063056,0.009456356,0.0133511809,0.032873398,0.044481785
"AbundanceIndex","AZ","1976",0.0223037,0.00933490525,0.057154665,0.024883445142,0.0127354687604375,0.01072505,0.0142461495,0.034607629,0.04799729
"AbundanceIndex","AZ","1977",0.02106795,0.00876096225,0.0529804925,0.023472298319,0.0119279728824153,0.01001051,0.0132889831,0.032866296,0.04490778
"AbundanceIndex","AZ","1978",0.0193232,0.0079645,0.0472887425,0.021418044643,0.0104953455198409,0.009080597,0.0124050163,0.029708846,0.04096392
"AbundanceIndex","AZ","1979",0.01888685,0.00783134675,0.0486722325,0.021131708288,0.0104844379522381,0.0090592095,0.0121525332,0.029364064,0.041462815
"AbundanceIndex","AZ","1980",0.01642705,0.006886626,0.0390654275,0.01802813495,0.00836482581914244,0.0077907395,0.0104996988,0.0250824,0.03370551
"AbundanceIndex","AZ","1981",0.01543585,0.00653957475,0.03792634,0.017052057204,0.00809311152602999,0.007381971,0.00985694761,0.023943466,0.032226515
"AbundanceIndex","AZ","1982",0.01510775,0.00613996025,0.03693498,0.016650464118,0.0080654176164468,0.007085979,0.00950425649,0.0232198755,0.031711495
"AbundanceIndex","AZ","1983",0.01352155,0.00556358925,0.0318560225,0.014788167327,0.00699209191869547,0.0062525705,0.0084416462,0.020772729,0.027628475
"AbundanceIndex","AZ","1984",0.01384725,0.005756754,0.0339863275,0.015386018653,0.00765762507456659,0.006515291,0.00869671145,0.0214844035,0.029246895
"AbundanceIndex","AZ","1985",0.0126578,0.00534596275,0.0306482825,0.013991415289,0.00679129117429464,0.0060126575,0.00797943297,0.019602933,0.026313335
"AbundanceIndex","AZ","1986",0.01190655,0.00503921625,0.02867664,0.013132594248,0.00617864066283601,0.005675703,0.00748496713,0.0184552795,0.0247744
"AbundanceIndex","AZ","1987",0.01129485,0.00482999075,0.0278630775,0.012564534769,0.00617993300855516,0.005447028,0.00710405666,0.017534833,0.023849585
"AbundanceIndex","AZ","1988",0.01123935,0.00464393875,0.0280122025,0.01255847017,0.00663402799346054,0.0052450895,0.00700208147,0.0175291975,0.023950985
"AbundanceIndex","AZ","1989",0.0108772,0.00456913725,0.0283227425,0.012212047949,0.00625986915820879,0.0051614175,0.00673432636,0.0170499145,0.02399519
"AbundanceIndex","AZ","1990",0.009610995,0.00401556625,0.022588595,0.010584262726,0.00505327129900538,0.0045808085,0.00595687737,0.0149780165,0.019881095
"AbundanceIndex","AZ","1991",0.0087488,0.00357639625,0.0209260075,0.009625415333,0.00469206382189734,0.004011142,0.00531005485,0.0136481805,0.01826267
"AbundanceIndex","AZ","1992",0.008263865,0.0033491205,0.0193557275,0.009026246763,0.0042024002718378,0.0037799625,0.00501904664,0.0129201025,0.016995695
"AbundanceIndex","AZ","1993",0.00791682,0.00329408525,0.0184476625,0.008681792761,0.00409293816854335,0.003684619,0.00484889316,0.0123887815,0.01634249
"AbundanceIndex","AZ","1994",0.007185085,0.002786658,0.0168501475,0.0078548251061,0.00373052352631445,0.0032316075,0.00429066799,0.0112898775,0.014801445
"AbundanceIndex","AZ","1995",0.006803365,0.0027672135,0.015601545,0.007468839085,0.00353978497909253,0.0031290035,0.00414654791,0.0107762135,0.01401015
"AbundanceIndex","AZ","1996",0.006395085,0.0026177795,0.0155481275,0.007094082887,0.00353163117216424,0.002932626,0.00382096326,0.010298933,0.013716475
"AbundanceIndex","AZ","1997",0.006568185,0.00274797675,0.0158738775,0.007270311783,0.0036038299485082,0.0030616335,0.00401908471,0.010301656,0.0139763
"AbundanceIndex","AZ","1998",0.005798745,0.0022449825,0.013704665,0.00631276392,0.00304374708856605,0.0025529195,0.00339534489,0.0091023259,0.01208098
"AbundanceIndex","AZ","1999",0.006102255,0.0024840065,0.0167302175,0.006928037195,0.00383783253193373,0.002734037,0.00362690296,0.00995329425,0.013876995
"AbundanceIndex","AZ","2000",0.005606235,0.00222640625,0.0149199375,0.0063141030683,0.00340947765421573,0.0024856555,0.00330403809,0.00914108345,0.012414125
"AbundanceIndex","AZ","2001",0.00490353,0.0018631995,0.0117768575,0.0053812658585,0.00270607702161973,0.002108945,0.00283703827,0.00780513235,0.01035115
"AbundanceIndex","AZ","2002",0.004915605,0.00195772975,0.01283338,0.005618654972,0.003554953869806,0.002190031,0.00292272493,0.00802544635,0.01083235
"AbundanceIndex","AZ","2003",0.00440832,0.00165361725,0.01036356,0.0048319404223,0.00243914041149664,0.001895096,0.00252332,0.00706205075,0.009206327
"AbundanceIndex","AZ","2004",0.004145935,0.00154085425,0.0100129675,0.004563401409,0.00232280762145577,0.001756865,0.00236926286,0.00669754295,0.008895799
"AbundanceIndex","AZ","2005",0.003892335,0.001431354,0.00953491125,0.0042944653681,0.00221290356138612,0.001617115,0.00223972654,0.0062835728,0.0084008185
"AbundanceIndex","AZ","2006",0.00365835,0.00135689725,0.008956992,0.0040388345437,0.00207721190806803,0.0015374205,0.00207574825,0.00595570105,0.007935277
"AbundanceIndex","AZ","2007",0.0034605,0.0012667455,0.00872243625,0.0038419589572,0.00199914627921057,0.001432146,0.00196320988,0.0056600432,0.0076288105
"AbundanceIndex","AZ","2008",0.003424355,0.001277588,0.00933417275,0.0038894821933,0.00222916612137432,0.0014393,0.0019762233,0.00568349375,0.007813328
"AbundanceIndex","AZ","2009",0.00308958,0.0011178105,0.00794157675,0.0034564598334,0.00186518166028795,0.0012667855,0.00174447831,0.00510567695,0.006972033
"AbundanceIndex","AZ","2010",0.002940775,0.00102242675,0.00748158725,0.0032641959514,0.00175411387082861,0.001175376,0.00164253302,0.00484879955,0.006627616
"AbundanceIndex","AZ","2011",0.00289796,0.00103582725,0.007645351,0.0032683202975,0.00182013551718185,0.001163594,0.00164749324,0.00483874495,0.0065928885
"AbundanceIndex","AZ","2012",0.002623905,0.000908565075,0.00682703549999999,0.0029289433062,0.00161393449883615,0.001039702,0.00142664809,0.00436855125,0.005922483
"AbundanceIndex","AZ","2013",0.002470175,0.00083964955,0.0065886545,0.0027934572629,0.00166795424431036,0.0009604678,0.00136859994,0.0041237777,0.0057380735
"AbundanceIndex","AZ","2014",0.002346905,0.000793831,0.0060492055,0.002623761128,0.00143530424215286,0.00090997325,0.0012900765,0.00392211475,0.005354111
"AbundanceIndex","AZ","2015",0.002222545,0.0007570947,0.00612161075,0.0025247393962,0.00143679328469158,0.00085090935,0.00121616332,0.0037741266,0.0052729455
"AbundanceIndex","AZ","2016",0.002087565,0.000673366525,0.0056255925,0.0023408632045,0.00133347737687894,0.00076637615,0.00111883984,0.00349569435,0.00488066699999999
"AbundanceIndex","AZ","2017",0.001945405,0.000634058925,0.00540800125,0.0022276147482,0.00129764819035628,0.0007252385,0.00106461159,0.0033613,0.0046994645
"AbundanceIndex","AZ","2018",0.00194644,0.000620456475,0.00576774275,0.0022522580162,0.00138766694176116,0.000710874,0.00105496332,0.00338715425,0.0047983135
"AbundanceIndex","AZ","2019",0.0017546,0.00055148715,0.00486901475,0.0020101307607,0.00118476144058858,0.00063293565,0.000938383709,0.00307328445,0.004296119
"AbundanceIndex","AZ","2020",0.001637095,0.0005040912,0.0046601905,0.0018831531833,0.00112993597636633,0.00058462715,0.000876424145,0.00287007695,0.0040748595
"AbundanceIndex","AZ","2021",0.001568265,0.000476492475,0.00450209525,0.0018020038555,0.00111245058747524,0.00054947065,0.000809130644,0.00274399225,0.0039408505
"AbundanceIndex","BC","1966",3.0936685,1.790441175,5.335583175,3.21547053071,0.899501216313094,1.98774155,2.431857521,3.991220145,4.82299765
"AbundanceIndex","BC","1967",3.057951,1.756054525,5.22763155,3.17241149096,0.888260243415884,1.95085155,2.382314427,3.923710625,4.7684741
"AbundanceIndex","BC","1968",3.015819,1.726639175,5.1212397,3.12494559182,0.865916163188987,1.9174267,2.35453699,3.882257045,4.6385579
"AbundanceIndex","BC","1969",2.9537895,1.69384825,5.05926805,3.06397566692,0.853098671748037,1.872793855,2.3109536655,3.79319661,4.5662222
"AbundanceIndex","BC","1970",2.963523,1.71366035,5.022462325,3.07172014785,0.838433415807116,1.91030945,2.324338381,3.78745464,4.5661938
"AbundanceIndex","BC","1971",2.927657,1.697727075,4.9716581,3.03819968331,0.832695164953029,1.89081395,2.314439958,3.75065484,4.5209295
"AbundanceIndex","BC","1972",2.9155865,1.7041218,4.890573325,3.0104175893,0.807160132490289,1.8769274,2.289060152,3.691649815,4.4333321
"AbundanceIndex","BC","1973",2.7739605,1.6029244,4.722177025,2.88396775789,0.795990052751927,1.78263035,2.194421848,3.560053045,4.31099175
"AbundanceIndex","BC","1974",2.7524605,1.586342375,4.616102325,2.84559606663,0.770180929072951,1.77225245,2.165100493,3.49036749,4.2119449
"AbundanceIndex","BC","1975",2.686517,1.539661025,4.54434925,2.78053991542,0.753630685522568,1.72205525,2.122735827,3.420266015,4.1230931
"AbundanceIndex","BC","1976",2.902114,1.741623225,4.950985225,3.01611091784,0.800608314550247,1.93085665,2.331820059,3.65635421,4.4290717
"AbundanceIndex","BC","1977",2.751496,1.64145665,4.6047862,2.8401955757,0.725416146172356,1.8142705,2.202959149,3.460812115,4.1519731
