"parameter","stratum","country","state","bcr","bcr_name","count_year","estimate_median","estimate_lcl95","estimate_ucl95","estimate_precision","estimate_mean","estimate_sd","effective_posterior_N","geweke_convergence_diag","quantile050","quantile165","quantile835","quantile950"
"StratumIndex","US-OR-BCR-09","USA","OR",9,"Great Basin",1974,203061.5,103092.8,387101.025,284008.225,213618.36256,73568.5097023123,52.6657339559547,1.21616883073105,113674.8,143218.332,283017.115,355681.45
"StratumIndex","US-OR-BCR-09","USA","OR",9,"Great Basin",1975,207419,105216.925,390546.5,285329.575,217722.71391,74144.1001106639,61.7816654530459,1.32775303357461,114741.15,147120.666,287819.645,357472.35
"StratumIndex","US-OR-BCR-09","USA","OR",9,"Great Basin",1976,200120,101578.775,377079.525,275500.75,209402.95729,70838.8025646011,55.8342108918618,1.24631423707119,112071.45,142182.491,276958.63,343276.25
"StratumIndex","US-OR-BCR-09","USA","OR",9,"Great Basin",1977,202873,103832.7,383689.675,279856.975,213301.43824,72494.4730873056,55.9755831437955,1.32145102190997,113618.6,143805.149,282494.495,351261
"StratumIndex","US-OR-BCR-09","USA","OR",9,"Great Basin",1978,190296,97086.6725,359411.075,262324.4025,199610.98098,67842.316877294,63.991410107186,1.26204836739325,106930.15,134856.666,263431.98,331274
"StratumIndex","US-OR-BCR-09","USA","OR",9,"Great Basin",1979,203450,103591.175,380446.525,276855.35,213487.01552,71765.6780961489,54.0264694966872,1.45193043402741,113148.65,144385.833,281762.91,349360.35
"StratumIndex","US-OR-BCR-09","USA","OR",9,"Great Basin",1980,194226,100718.275,363489.9,262771.625,203493.61136,67524.908855334,52.3326149599584,1.36805695518875,110099.6,138595.155,267836.46,333794.9
"StratumIndex","US-OR-BCR-09","USA","OR",9,"Great Basin",1981,196177,100490.85,363142.2,262651.35,205224.07134,68017.5772142086,45.9764270855596,1.20079940891816,110554.2,139622.332,269967.475,334167.9
"StratumIndex","US-OR-BCR-09","USA","OR",9,"Great Basin",1982,193626.5,100596.65,360392.95,259796.3,203477.83394,67581.9574134458,56.4379406329804,1.28680400485893,109117.65,139366.159,267471.17,332065.1
"StratumIndex","US-OR-BCR-09","USA","OR",9,"Great Basin",1983,193610.5,100173.775,358061.75,257887.975,202144.84552,66457.5682277998,46.9748382833939,1.32239255304533,109375.85,138531.495,264865.055,327261.4
"StratumIndex","US-OR-BCR-09","USA","OR",9,"Great Basin",1984,186575,96429.7425,348457.725,252027.9825,195275.34232,64702.1133589406,48.472330175256,1.22671271931471,106226,132745,256583.795,318413.05
"StratumIndex","US-OR-BCR-09","USA","OR",9,"Great Basin",1985,187292.5,97515.1675,348297.3,250782.1325,196152.6934,63993.5851629404,51.4494214704391,1.22815046696373,106188.4,134973.165,256400.315,319068.85
"StratumIndex","US-OR-BCR-09","USA","OR",9,"Great Basin",1986,189578,98656.3125,350149.975,251493.6625,197834.91119,64803.9959425483,43.9884441438951,1.18535834971285,107385.75,135297.648,258673.775,322303.85
"StratumIndex","US-OR-BCR-09","USA","OR",9,"Great Basin",1987,197128.5,100761.75,368795.5,268033.75,206378.50224,69205.9139188473,50.3193934258575,1.10747996894732,110143.55,140285.833,271609.805,337754.3
"StratumIndex","US-OR-BCR-09","USA","OR",9,"Great Basin",1988,187136.5,96563.9725,341553.45,244989.4775,194894.98666,63060.4375653626,51.440203470897,1.21483365710947,105914.7,133324,255453.465,313617.9
"StratumIndex","US-OR-BCR-09","USA","OR",9,"Great Basin",1989,190789,98576.6925,354287.625,255710.9325,199797.36778,65882.2134206277,50.1093110721341,1.27434480950456,107708.8,135760.499,262775.98,325820.9
"StratumIndex","US-OR-BCR-09","USA","OR",9,"Great Basin",1990,185562.5,97097.7125,343284.5,246186.7875,194314.44353,63171.1310767898,45.4307514843328,1.30390549307415,105815.8,133561.833,253531.27,313867.35
"StratumIndex","US-OR-BCR-09","USA","OR",9,"Great Basin",1991,185313,96768.0725,343691.05,246922.9775,193621.56672,62994.4367756028,46.4650877600743,1.2108880658934,104838.45,133657.823,252295.95,315361.2
"StratumIndex","US-OR-BCR-09","USA","OR",9,"Great Basin",1992,185537,95980.195,341029.25,245049.055,193501.23964,62649.3346586744,45.3312012112973,1.22501751026137,104291.95,133223.664,253431.61,313550.6
"StratumIndex","US-OR-BCR-09","USA","OR",9,"Great Basin",1993,176229.5,92806.35,325698.2,232891.85,184028.92512,59724.7102453273,47.1119104795552,1.17951195096978,101064.15,126726.489,240078.785,298582.85
"StratumIndex","US-OR-BCR-09","USA","OR",9,"Great Basin",1994,179923,93544.035,331720.225,238176.19,187630.12655,60870.0029864836,46.4302197802013,1.25408334775089,102227.7,129078.491,244480.475,303974.05
"StratumIndex","US-OR-BCR-09","USA","OR",9,"Great Basin",1995,180405.5,94292.86,331355.4,237062.54,188470.34175,60871.9285606149,53.000688408409,1.23362065514391,102152.1,129713.654,245748.745,303319.2
"StratumIndex","US-OR-BCR-09","USA","OR",9,"Great Basin",1996,186585.5,96578.035,349905.775,253327.74,195617.89496,64958.7105570151,51.0830423422649,1.34734508808388,105341.85,133105.165,256141.32,319183.55
"StratumIndex","US-OR-BCR-09","USA","OR",9,"Great Basin",1997,178299.5,92995.555,328347.525,235351.97,186260.605,60272.5775299257,51.8826604771144,1.1365036601721,101543.35,128812.809,242586.145,302291.25
"StratumIndex","US-OR-BCR-09","USA","OR",9,"Great Basin",1998,173081,90712.5325,318324.6,227612.0675,180418.19998,57951.332526768,42.6450256925963,1.15301591306618,99097.67,124070.996,234188.66,292225.5
"StratumIndex","US-OR-BCR-09","USA","OR",9,"Great Basin",1999,176988.5,92543.23,326057.525,233514.295,184844.16691,60029.6771282454,49.9554410415313,1.1794782963984,100535.4,126971.986,241526.58,300497.45
"StratumIndex","US-OR-BCR-09","USA","OR",9,"Great Basin",2000,174185.5,91264.0925,324548.55,233284.4575,181980.96936,58905.5544110605,42.3667204269142,1.34771413667081,99272.685,125767.666,236985.95,296837.95
"StratumIndex","US-OR-BCR-09","USA","OR",9,"Great Basin",2001,167314.5,87972.9625,312686.65,224713.6875,174859.63875,56877.4805827446,50.9245316035959,1.30005902121727,96102.155,120767.499,227522.495,285495.1
"StratumIndex","US-OR-BCR-09","USA","OR",9,"Great Basin",2002,175617,91801.75,324050.65,232248.9,183312.92799,59740.3778596931,44.973165747598,1.20957736900183,99644.945,126333.66,237883.115,295671.75
"StratumIndex","US-OR-BCR-09","USA","OR",9,"Great Basin",2003,171834,89152.345,318230.175,229077.83,179398.49482,58748.0102245656,44.6730463478892,1.3314742813058,97464.535,123620.493,233483.415,290381.1
"StratumIndex","US-OR-BCR-09","USA","OR",9,"Great Basin",2004,168235,88823.8125,311993.15,223169.3375,175233.57219,56370.443387899,45.6041442780986,1.3595238613393,96341.465,121819.998,227461.66,282913.15
"StratumIndex","US-OR-BCR-09","USA","OR",9,"Great Basin",2005,175044,90995.3725,329717.075,238721.7025,182877.29605,60502.9900360483,48.7478627983558,1.39647916187276,98502.025,124939.332,238616.31,297566.6
"StratumIndex","US-OR-BCR-09","USA","OR",9,"Great Basin",2006,167056.5,87086.8225,307360.55,220273.7275,173901.46876,55889.923066486,51.5614304879607,1.36995835858626,95826.99,120103.996,226595.16,280664.7
"StratumIndex","US-OR-BCR-09","USA","OR",9,"Great Basin",2007,170834.5,88765.32,319065,230299.68,178265.59465,58323.459679878,54.1180344613062,1.35405638772941,96665.845,122511.328,231138.3,289848.4
"StratumIndex","US-OR-BCR-09","USA","OR",9,"Great Basin",2008,164925,86601.0325,306531.95,219930.9175,171947.85496,55792.7147116528,46.8977552675077,1.18207379016272,94663.61,118746.658,222999.66,276780.6
"StratumIndex","US-OR-BCR-09","USA","OR",9,"Great Basin",2009,166811,86765.78,311905.75,225139.97,174569.58229,57097.841792661,51.2437401845284,1.31120255919464,95038.24,120598.493,227064.97,282772.6
"StratumIndex","US-OR-BCR-09","USA","OR",9,"Great Basin",2010,163234.5,85414.3925,302914.125,217499.7325,170065.66685,55430.7076271242,48.0073723285309,1.2946296109254,93165.395,117385.161,221747.145,275906.6
"StratumIndex","US-OR-BCR-09","USA","OR",9,"Great Basin",2011,160450.5,84523.3325,300150.075,215626.7425,168166.98556,54915.9311090736,49.6558490864517,1.23863468601128,92519.73,116376.328,217977.465,272397.35
"StratumIndex","US-OR-BCR-09","USA","OR",9,"Great Basin",2012,161973,84122.87,301977.325,217854.455,169073.53497,55428.2945729247,49.2905156955033,1.14410941840896,91826.925,116177.497,219244.405,276466.6
"StratumIndex","US-OR-BCR-09","USA","OR",9,"Great Basin",2013,157513.5,81691.4825,294091.475,212399.9925,164107.96386,53501.2846837792,51.8897582169571,1.32541377383998,89758.29,113408.165,212742.66,265691.65
"StratumIndex","US-OR-BCR-09","USA","OR",9,"Great Basin",2014,158379,82094.8175,296602,214507.1825,165273.41363,54036.6865760832,52.3775589002456,1.24024688284749,90313.13,113981.833,214628.825,267579.85
"StratumIndex","US-OR-BCR-09","USA","OR",9,"Great Basin",2015,152802,79838.765,285070.725,205231.96,159473.31655,52067.3740896802,62.6291909271526,1.43827134923482,87731.555,110527.664,207495.485,260486.6
"StratumIndex","US-OR-BCR-09","USA","OR",9,"Great Basin",2016,157357.5,81346.205,291773.05,210426.845,163832.14074,53521.6611175098,54.4256468562097,1.40723577091426,89319.695,112903.495,213167.815,266625.25
"StratumIndex","US-OR-BCR-09","USA","OR",9,"Great Basin",2017,157897.5,82276.3175,297994.825,215718.5075,165303.24108,54765.9911495402,54.2069965731374,1.33808212782537,89181.005,113329.165,214141.815,270182.65
"StratumIndex","US-OR-BCR-09","USA","OR",9,"Great Basin",2018,156879,81756.465,294873.775,213117.31,163834.60965,54289.1156916859,56.6350943051329,1.31129024068062,89457.09,112298.666,212835.99,266543.45
"StratumIndex","US-OR-BCR-09","USA","OR",9,"Great Basin",2019,152043,78229.435,285106.975,206877.54,158805.35723,52184.9397389547,62.1369923821655,1.44377797804003,86345.845,109214.996,207316.155,258748.85
"StratumIndex","US-OR-BCR-09","USA","OR",9,"Great Basin",2020,150363,78408.84,284443.05,206034.21,157377.70948,52056.2813394727,63.331211091859,1.44162273837426,86193.89,108109.992,205307.65,258531.55
"StratumIndex","US-OR-BCR-09","USA","OR",9,"Great Basin",2021,152921.5,78274.79,287449.65,209174.86,160078.04987,53593.0092579543,60.3434500534024,1.2525913930085,86649.235,109557.332,208663.795,263145.95
"StratumIndex","US-OR-BCR-10","USA","OR",10,"Northern Rockies",1966,80165.9,32043.655,200104.425,168060.77,89717.90425,44147.7579239544,58.5634800560884,-0.368784020233513,37408.005,50822.133,129392.485,174378.9
"StratumIndex","US-OR-BCR-10","USA","OR",10,"Northern Rockies",1967,80744.25,32616.8325,201240.125,168623.2925,89950.57152,43531.6874382897,55.5766900345806,-0.251276650804204,37508.525,51276.6467,128929.98,173524.1
"StratumIndex","US-OR-BCR-10","USA","OR",10,"Northern Rockies",1968,83339.8,34668.495,204300.425,169631.93,93116.28047,45032.4134285441,56.7153255255794,-0.409598371533281,39376.595,53124.0807,132633.97,179487.85
"StratumIndex","US-OR-BCR-10","USA","OR",10,"Northern Rockies",1969,81932.4,33320.92,201156,167835.08,91675.08379,44508.4607899097,52.4591640642549,-0.392133768373291,38370.195,52388.8359,130960.745,178898
"StratumIndex","US-OR-BCR-10","USA","OR",10,"Northern Rockies",1970,84338.95,35067.56,207223.8,172156.24,94499.61414,45441.0152378551,54.2796356010459,-0.514371641170717,40181.145,53920.2958,135220.465,181481.1
"StratumIndex","US-OR-BCR-10","USA","OR",10,"Northern Rockies",1971,87626.2,36919.6825,215427.5,178507.8175,97986.88941,48265.888791881,43.485342503278,-0.625131645872075,41744.55,55852.4982,139811.075,188628.3
"StratumIndex","US-OR-BCR-10","USA","OR",10,"Northern Rockies",1972,82370.45,34119.2875,198442.4,164323.1125,91633.83283,43353.2464463317,56.4974569021416,-0.318987840050745,38761.06,52976.5994,131191.465,175506.3
"StratumIndex","US-OR-BCR-10","USA","OR",10,"Northern Rockies",1973,84130.15,35095.115,204863.125,169768.01,93723.39833,44326.1453264761,46.9802103731413,-0.449563215687485,40051.895,53983.829,133676.815,180009.15
"StratumIndex","US-OR-BCR-10","USA","OR",10,"Northern Rockies",1974,93506.6,39116.825,237299.4,198182.575,105878.14915,52427.3104866372,45.6354438454205,-0.965457903737411,45144.19,60505.3978,151947.97,202770.7
"StratumIndex","US-OR-BCR-10","USA","OR",10,"Northern Rockies",1975,93501.7,39199.6625,233302.875,194103.2125,105294.45033,51997.8954458073,42.9315265277032,-0.666796157138066,45046.57,59978.8491,150293.825,204934.5
"StratumIndex","US-OR-BCR-10","USA","OR",10,"Northern Rockies",1976,87107.85,37315.87,214581.875,177266.005,97524.66993,46315.8338760324,45.0365014044121,-0.504390684638215,42154.55,56543.0833,138786.815,185228.1
"StratumIndex","US-OR-BCR-10","USA","OR",10,"Northern Rockies",1977,96185,40793.025,238182.175,197389.15,108650.92934,52474.0622613681,43.3153829951394,-0.69228106336783,47043.71,62619.3161,154963.825,209088
"StratumIndex","US-OR-BCR-10","USA","OR",10,"Northern Rockies",1978,84001.45,36453.0525,201802.425,165349.3725,93637.11986,43271.0349099451,43.3170546479246,-0.283303467125647,40796.86,55115.3809,133550.465,176803.55
"StratumIndex","US-OR-BCR-10","USA","OR",10,"Northern Rockies",1979,85260.25,36539.3875,201247.825,164708.4375,94585.85336,43304.2507054148,47.0461679848803,-0.299124032232191,41186.955,55434.3648,134228.145,176889.25
"StratumIndex","US-OR-BCR-10","USA","OR",10,"Northern Rockies",1980,85948.1,37472.105,202015.075,164542.97,94928.62925,42878.0498609045,47.3776332146151,-0.289362719206549,41918.815,56451.159,134315.99,178580.9
"StratumIndex","US-OR-BCR-10","USA","OR",10,"Northern Rockies",1981,94387.55,41072.5675,229625.275,188552.7075,105473.66006,49204.4785441859,35.3769027515855,-0.581985012762605,46762.02,61899.8823,149468.815,199792.55
"StratumIndex","US-OR-BCR-10","USA","OR",10,"Northern Rockies",1982,87366.95,38056.2825,206410.225,168353.9425,97321.36422,45254.4770297259,40.2364012419537,-0.356008194941075,42720.725,57137.2282,138605.28,182859.7
"StratumIndex","US-OR-BCR-10","USA","OR",10,"Northern Rockies",1983,87798.85,38636.2125,204948.15,166311.9375,96946.77132,43660.2523830242,39.8468595777103,-0.381635605429344,43341.06,57325.831,136896.97,181201.15
"StratumIndex","US-OR-BCR-10","USA","OR",10,"Northern Rockies",1984,88295.8,39160.3475,203619.1,164458.7525,97482.14475,43141.7300654347,45.7581100595966,-0.304895298851468,44212.44,58075.4992,138106.465,181633
"StratumIndex","US-OR-BCR-10","USA","OR",10,"Northern Rockies",1985,102817,43390.3425,260995.075,217604.7325,117577.84081,59150.7580706366,34.785921965217,-0.87858265414653,50699.105,67204.7992,167727.63,229570.55
"StratumIndex","US-OR-BCR-10","USA","OR",10,"Northern Rockies",1986,95653.4,42290.7025,231766,189475.2975,107009.84866,49709.5266006275,36.7666748016185,-0.564745506272737,47523.67,63068.4809,151455.65,201509.25
"StratumIndex","US-OR-BCR-10","USA","OR",10,"Northern Rockies",1987,92314.3,41453.95,215761.1,174307.15,102101.72476,46212.6596094221,33.8946928095034,-0.398907811697118,46369.215,60722.5276,144752.425,190565.9
"StratumIndex","US-OR-BCR-10","USA","OR",10,"Northern Rockies",1988,90086.65,39325.035,212385.675,173060.64,99632.03261,44465.4301061142,31.5354998295045,-0.311951724371688,44948.405,59392.7304,141711.85,185177.1
"StratumIndex","US-OR-BCR-10","USA","OR",10,"Northern Rockies",1989,95069.55,41953.5075,227211.525,185258.0175,105837.06991,48342.6471607833,35.5550415259728,-0.544343073239612,47237.685,62888.0833,150412.64,198073.8
"StratumIndex","US-OR-BCR-10","USA","OR",10,"Northern Rockies",1990,86896.85,38215.7675,201810.95,163595.1825,95732.5374,42763.0758039294,42.1786073490954,-0.167004331394817,42486.44,57019.8099,135426.465,177576.85
"StratumIndex","US-OR-BCR-10","USA","OR",10,"Northern Rockies",1991,104781,45442.05,266131.55,220689.5,118740.74706,58694.1557974952,38.1910238655242,-0.833599703662155,51575.525,69005.1916,168185.96,228720.1
"StratumIndex","US-OR-BCR-10","USA","OR",10,"Northern Rockies",1992,99051.55,43966.1675,238226.075,194259.9075,110335.43694,51042.7729527758,30.322231498198,-0.594072746567069,49176.46,65187.3495,155939.445,206815.45
"StratumIndex","US-OR-BCR-10","USA","OR",10,"Northern Rockies",1993,101113.5,43921.9325,248768.2,204846.2675,113762.294,53716.0634134637,35.0220844706903,-0.647244513078456,50867.305,67077.2141,161211.63,217127.45
"StratumIndex","US-OR-BCR-10","USA","OR",10,"Northern Rockies",1994,93115.6,40912.8225,220272.675,179359.8525,102749.08321,45938.6893581165,33.9271261207894,-0.357592191694213,46285.295,61503.5823,144588.32,189395.3
"StratumIndex","US-OR-BCR-10","USA","OR",10,"Northern Rockies",1995,96167.85,42155.055,225419.2,183264.145,106477.08415,47731.2873321093,28.82569308727,-0.412164885192481,47832.565,63807.5992,149534.815,198231.4
"StratumIndex","US-OR-BCR-10","USA","OR",10,"Northern Rockies",1996,89842.75,39962.0225,205923.275,165961.2525,99064.71369,44000.2341429388,40.1056879474154,-0.262564452378269,44868.66,58929.9475,141323.54,181317.35
"StratumIndex","US-OR-BCR-10","USA","OR",10,"Northern Rockies",1997,90566.85,40476.8725,209022.275,168545.4025,99562.91758,43851.6924725579,39.5901410350979,-0.26725078495841,45094.875,59881.1417,141435.145,182838.1
"StratumIndex","US-OR-BCR-10","USA","OR",10,"Northern Rockies",1998,95479.95,43340.2525,224363.35,181023.0975,105849.39527,47045.7453412719,38.1768887663499,-0.366334474347594,48269.485,63306.9636,148909.32,195530.55
"StratumIndex","US-OR-BCR-10","USA","OR",10,"Northern Rockies",1999,103815,45873.27,255232.025,209358.755,116017.11672,54095.4024371391,41.8596487785156,-0.627218506035913,51955.545,69056.9151,162976.99,220715.2
"StratumIndex","US-OR-BCR-10","USA","OR",10,"Northern Rockies",2000,95793.65,43230.3325,220896.95,177666.6175,105379.28909,46708.3887845379,40.4583953087547,-0.361664848082005,48397.455,63620.6622,148581.99,193174.55
"StratumIndex","US-OR-BCR-10","USA","OR",10,"Northern Rockies",2001,109804.5,48091.92,287796.075,239704.155,125899.88868,62155.5169031272,36.1758155386852,-0.89262702516821,54330.565,73356.2638,179481.495,246499.7
"StratumIndex","US-OR-BCR-10","USA","OR",10,"Northern Rockies",2002,101576.5,45604.0775,245634.45,200030.3725,113493.82847,52714.4432563962,33.7679920118335,-0.539228185282839,51342.765,67429.5475,159838.165,214533.85
"StratumIndex","US-OR-BCR-10","USA","OR",10,"Northern Rockies",2003,101366,45871.28,240856.425,194985.145,112717.49951,51265.9644384653,38.9022731538057,-0.567753296391611,51018.02,66991.3978,159185.125,210415.75
"StratumIndex","US-OR-BCR-10","USA","OR",10,"Northern Rockies",2004,98746.75,44573.92,228727.975,184154.055,109079.45629,48395.5061864537,31.980249339209,-0.406971080100287,50001.185,65519.4642,154272.88,201657.2
"StratumIndex","US-OR-BCR-10","USA","OR",10,"Northern Rockies",2005,92237.2,41578.1175,213166.95,171588.8325,102136.58549,45310.1519312004,43.3045291965321,-0.159174617637691,46894.045,61066.065,144679.98,188027.35
"StratumIndex","US-OR-BCR-10","USA","OR",10,"Northern Rockies",2006,112828.5,49589.395,291040.05,241450.655,129270.19523,64262.6623420143,35.0318489143361,-0.849051105825808,56201.28,75308.4282,182781.33,255554.7
"StratumIndex","US-OR-BCR-10","USA","OR",10,"Northern Rockies",2007,105010,46666.38,249470.3,202803.92,116878.8218,53602.803771309,32.6861012762732,-0.503766672147808,52548.21,69098.6157,166243.115,221866.7
"StratumIndex","US-OR-BCR-10","USA","OR",10,"Northern Rockies",2008,101891,45285.2475,244879.525,199594.2775,112987.33496,51427.5068647353,35.490320097549,-0.434964992807864,51336.795,67495.3097,159588.145,212996.5
"StratumIndex","US-OR-BCR-10","USA","OR",10,"Northern Rockies",2009,90320.05,39114.21,213174.85,174060.64,100094.71832,45787.6608025149,41.1669939727934,-0.168929877665891,44524.245,58336.8447,143144.98,185471.2
"StratumIndex","US-OR-BCR-10","USA","OR",10,"Northern Rockies",2010,107440,48046.2675,264800.35,216754.0825,120429.81173,55646.471237445,37.1023098696289,-0.599195475622898,54128.825,71388.6689,170346.33,228579.3
"StratumIndex","US-OR-BCR-10","USA","OR",10,"Northern Rockies",2011,96618.3,42175.56,223696.2,181520.64,106161.17247,47540.6472407064,37.649737382203,-0.236811715864672,47889.98,62884.4443,150187.465,197361.75
"StratumIndex","US-OR-BCR-10","USA","OR",10,"Northern Rockies",2012,106681.5,47498.025,251320.8,203822.775,118680.57324,54404.4821192323,38.4707446162916,-0.576632698995941,53844.26,70473.2238,167154.32,220329.15
"StratumIndex","US-OR-BCR-10","USA","OR",10,"Northern Rockies",2013,119175.5,51620.035,322098.825,270478.79,138582.9036,71886.9425360795,47.8480043139528,-1.02567614647901,58283.075,78400.3473,198728.92,278067.25
"StratumIndex","US-OR-BCR-10","USA","OR",10,"Northern Rockies",2014,109939.5,48696.2675,266067.325,217371.0575,122695.8468,56585.522085988,33.9696287545521,-0.574165476449432,54370.2,72581.7642,174512.63,232686.7
"StratumIndex","US-OR-BCR-10","USA","OR",10,"Northern Rockies",2015,106453,46917.645,250249.975,203332.33,117876.00023,54040.0266028227,32.9850692485237,-0.584731541799619,52924.415,70029.8795,167510.61,220400.3
"StratumIndex","US-OR-BCR-10","USA","OR",10,"Northern Rockies",2016,108858.5,48366.015,258312.775,209946.76,121058.58649,55195.9084085997,33.0747370724987,-0.477431580251916,54061.47,71656.8081,171425.425,225595.25
"StratumIndex","US-OR-BCR-10","USA","OR",10,"Northern Rockies",2017,102757,45459.3875,241525.925,196066.5375,113776.98849,51347.0255084369,37.1219655721886,-0.342144880875412,51657.175,67298.363,161322.96,211844.2
"StratumIndex","US-OR-BCR-10","USA","OR",10,"Northern Rockies",2018,104474,46193.5975,250030.6,203837.0025,115960.07057,52344.5401129418,40.5693447956931,-0.378259007664948,52873.42,69351.6644,163041.99,217418.15
"StratumIndex","US-OR-BCR-10","USA","OR",10,"Northern Rockies",2019,107260.5,47406.325,251623.35,204217.025,118623.36272,54062.3991541873,42.0789362401047,-0.5565918153475,53381.48,69757.6755,167735.155,220165.45
"StratumIndex","US-OR-BCR-10","USA","OR",10,"Northern Rockies",2020,98592,42307.1125,232054.4,189747.2875,108824.80103,49703.1633719594,52.3561926933756,-0.176969070461863,48725.74,63718.5829,153996.89,203638.65
"StratumIndex","US-OR-BCR-10","USA","OR",10,"Northern Rockies",2021,107530.5,47969.7125,258857.625,210887.9125,119938.08499,55661.9220111179,42.0779339785468,-0.426749061733987,53680.42,70129.8666,169833.62,227050.15
"StratumIndex","US-SD-BCR-17","USA","SD",17,"Badlands And Prairies",1966,20811.7,3715.80075,142627.45,138911.64925,35652.4116548,38290.5145739929,36.3885704347521,2.52315187021268,4502.2725,7383.5598,65852.9564999999,117480.25
"StratumIndex","US-SD-BCR-17","USA","SD",17,"Badlands And Prairies",1967,21546.15,3933.994,145430.875,141496.881,36578.505922,39055.7649727985,37.0676439882885,1.98198141718756,4742.248,7714.68391,66858.3465,119224.5
"StratumIndex","US-SD-BCR-17","USA","SD",17,"Badlands And Prairies",1968,20481.2,3734.39375,137834.075,134099.68125,34826.390745,37119.1528950852,32.1911869099243,2.09285391310417,4519.127,7333.78709,64252.5434999999,114605.75
"StratumIndex","US-SD-BCR-17","USA","SD",17,"Badlands And Prairies",1969,21441.4,3905.4245,140373.625,136468.2005,36063.875266,37754.1161402231,31.0640489763427,2.31548706795326,4745.77,7708.05104,66122.013,116168.45
"StratumIndex","US-SD-BCR-17","USA","SD",17,"Badlands And Prairies",1970,20436.2,3603.20475,134402.6,130799.39525,34550.7843819,36222.5388477829,30.3978691416508,2.36907235211374,4506.124,7348.21854,63838.955,112108.6
"StratumIndex","US-SD-BCR-17","USA","SD",17,"Badlands And Prairies",1971,21326,3938.39325,138057.825,134119.43175,35833.706157,38797.3506219583,36.0839121903445,2.08368450684524,4767.834,7655.72434,66151.8185,114499.95
"StratumIndex","US-SD-BCR-17","USA","SD",17,"Badlands And Prairies",1972,21319.65,3983.1255,138372.1,134388.9745,35486.060429,37104.4478604084,29.7627964638748,1.69726916505762,4798.2445,7691.51834,65008.889,115600.05
"StratumIndex","US-SD-BCR-17","USA","SD",17,"Badlands And Prairies",1973,20304.35,3730.0505,131613.3,127883.2495,33846.790786,35358.5127539402,31.9338956539284,2.21863751297778,4552.855,7293.44276,62357.5659999999,109397.1
"StratumIndex","US-SD-BCR-17","USA","SD",17,"Badlands And Prairies",1974,21053.25,3943.22875,135859.475,131916.24625,34944.414873,36700.1036703172,29.579081262554,2.22863107954531,4741.2435,7646.74465,64584.8174999999,112779.4
"StratumIndex","US-SD-BCR-17","USA","SD",17,"Badlands And Prairies",1975,22137.45,4153.04825,136735.05,132582.00175,35892.290176,36447.6700185998,26.8125690878085,1.97305187898266,5004.057,7972.03109,65544.8055,114914.4
"StratumIndex","US-SD-BCR-17","USA","SD",17,"Badlands And Prairies",1976,20441.75,3700.6535,127752.95,124052.2965,33272.924538,33789.8029297922,26.0657801334445,2.05819762664247,4522.795,7296.48821,61706.6405,106991.15
"StratumIndex","US-SD-BCR-17","USA","SD",17,"Badlands And Prairies",1977,20510.25,3747.39175,127572.8,123825.40825,33092.037077,33677.0344853202,23.4521207412959,1.79756672731745,4605.0235,7224.49902,61214.4615,107299.35
"StratumIndex","US-SD-BCR-17","USA","SD",17,"Badlands And Prairies",1978,20275.95,3708.08025,123998.35,120290.26975,32714.858033,32909.6931351634,24.9667506183684,2.08413147820845,4605.7425,7147.12262,61105.2995,104434.55
"StratumIndex","US-SD-BCR-17","USA","SD",17,"Badlands And Prairies",1979,20000.7,3574.3905,123049.9,119475.5095,32184.4690997,32468.0174024377,24.4132953447631,2.13010280330465,4462.6595,7135.41994,59090.9875,104255
"StratumIndex","US-SD-BCR-17","USA","SD",17,"Badlands And Prairies",1980,19779.85,3615.7195,120268.4,116652.6805,32063.292347,32039.8236341362,24.4078923726407,1.94823991144174,4527.216,7098.90928,59591.622,102983.85
"StratumIndex","US-SD-BCR-17","USA","SD",17,"Badlands And Prairies",1981,19714.4,3581.1265,122172.625,118591.4985,32030.672416,32235.0814805528,25.8457660188529,1.89630108005999,4484.11,7175.29948,59955.0785,102876.55
"StratumIndex","US-SD-BCR-17","USA","SD",17,"Badlands And Prairies",1982,19376,3530.718,117861.2,114330.482,31074.856382,31008.4225073754,25.4762459208022,1.98072363825591,4346.9955,6922.47652,58362.3455,98397.64
"StratumIndex","US-SD-BCR-17","USA","SD",17,"Badlands And Prairies",1983,20784.8,3841.3905,121429.225,117587.8345,32907.781539,32433.5846871669,25.0910596955309,2.21532652054832,4787.7955,7356.07085,60866.5485,103798.55
"StratumIndex","US-SD-BCR-17","USA","SD",17,"Badlands And Prairies",1984,19262.05,3278.51825,116661.925,113383.40675,30615.586477,30750.5782914519,26.1596009643346,2.07258677274283,4224.722,6749.03453,56463.69,97761.385
"StratumIndex","US-SD-BCR-17","USA","SD",17,"Badlands And Prairies",1985,21548.3,4017.881,124850.075,120832.194,33653.21083,32893.830916186,26.9755106573143,1.92295757170004,4874.735,7665.32425,61605.532,104685.6
"StratumIndex","US-SD-BCR-17","USA","SD",17,"Badlands And Prairies",1986,19137.95,3387.2685,114679.375,111292.1065,30501.179534,30449.4849866817,22.9089540616995,2.07723803568559,4257.127,6774.06815,56683.41,98048.635
"StratumIndex","US-SD-BCR-17","USA","SD",17,"Badlands And Prairies",1987,19455.75,3549.663,115037.025,111487.362,31070.855449,30412.4655656208,22.057016675278,1.91623103499586,4497.337,7062.65371,57662.2215,97101.57
